company,rating,title,pros,cons,reviewer_title,reviewer_location,datetime,is_current_job
TikTok,3,A good stepping stone into tech but unhealthy to stay!,"Competitive salary package if they really want your skill sets, occasional gift boxes, daily free lunch credits, autonomy and flexibility","Culture: Could be real toxic, super political, long hours, many don’t take ownership in their work
People: Might have very competitive and showy teammates who will try to outshine you (with dirty tricks) to amaze the manager to get a  promotion, lazy and avoid taking more tasks because the manager doesn’t have visibility who is doing what
Work: Heavy workload, a lot of redundant and manual work that requires you to spend longer time to complete a task, no proper processes, no KPI to measure your performance,  poor communication between teams especially when collaborating on projects
Management: In denial, only wanna hear good things, not all managers have leadership. Some don’t care about your wellness (text you at night, keep getting you to do work for him/her to claim credits for, without knowing what you are doing day in day out, pretend to hear your feedback but don’t really make changes). No grooming/mentorship, you’re just on your own, hardly get any feedback to help you improve, more like a machine to repeat your job every day.", Training Expert, Singapore,27-Aug-21,FALSE
TikTok,4,Good,"Work life balance, good benefits","Tight deadlines, expected to work outside of Singapore time zone", Program Manager, Singapore,15-Jan-23,TRUE
TikTok,3,Don't come unless you can get into teams closer to core business,Relatively easy to enter Ok-ish pay,Colleagues speak poor English Poor code quality if you are not in the few core teams, Software Engineer, Singapore,25-Dec-22,FALSE
TikTok,4,good to learn,can learn more new technology,Work load is very heavy, Software Engineer, Singapore,12-Jan-23,TRUE
TikTok,5,Good employer,"Supportive, patient, good perks, good team","Nothing much, it's a positive work environment", Internship, Singapore River,19-Dec-22,TRUE
TikTok,5,Best Tech Company,"Great Company, Fun Working Place",Nothing so far. Blessed to be here, Content Moderator, Singapore,17-Dec-22,TRUE
TikTok,3,Good,Can learn a lot through work,"Sometimes very busy, and need Chinese"," Software Engineer, Backend Intern", Singapore,20-Dec-22,TRUE
TikTok,5,Work life balance,#NAME?,#NAME?, Intern, Singapore,6-Dec-22,FALSE
TikTok,5,Comprehensive Review of a SWE in Singapore,"- Above average compensation, 
- Smart colleagues! It feels awesome to collaborate and be surrounded by some of the brightest software engineers around, 
- Great benefits (amazing pantry, free lunch everyday, lots of company swag all year round, etc.) 
- and contrary to what many reviews here say... Pretty good work life balance! However, do note that this is largely helped by the fact that we're based in Singapore and thus exist in the same timezone as Beijing, so international meetings don't happen at odd hours for us compared to offices in London and Bay Area, for instance.","- Less annual leaves than my previous company (but with the ability to carry forward unlimited leaves), 
- Slower career growth for non-China based employees (according to my co-workers) 
- and the occasional language barriers when dealing with international teams (which honestly isn't a huge deal breaker because everyone can speak English to some degree anyway)", Software Engineer , Singapore,20-Dec-21,TRUE
TikTok,4,Great place to learn,You get a lot of responsibility - I was pretty much doing the same thing as the full timers,You get pigeonholed into a role really fast - if it is not what you like it can get boring after a while. It also depends heavily on which department you are in, Data Science Intern, Singapore,9-Oct-22,FALSE
TikTok,5,"Big problem to solve, big chance to learn and delivery great system.","Great culture, high payment, very nice college.","Learning quickly to solve entire new problem , everyone are leader , we should be in charge.", Platform Engineer, Singapore,1-Nov-22,TRUE
TikTok,4,Good Benefit,"Compepitive benefit and salary, Engineers are very skilled","WLB, and need carry on everything fast", Software Engineer, Singapore,18-Nov-22,TRUE
TikTok,2,Do not join the rocket ship!,There are some really intelligent and cool people. There is some really interesting work to do and things to learn and the app is really cool.,"Zero care for you as a human. Calls all hours of the day you're expected to join 12pm one night, 8am the next morning, no one cares about your boundaries. No transparency between HR and employees on bonus cycle. Little to no recognition for contributions, very hierarchal so managers just take your work and present it for you and you maybe get a cryptic note back about what's wrong.", Anonymous Employee, Singapore,31-Mar-22,TRUE
TikTok,5,Content Moderator,lots of benefits like free food,weird job timings for shifts, Content Moderator, Singapore,15-Nov-22,TRUE
TikTok,4,TikTok Intern,"Good experience, lots of benefits",No important/core work given to me," Software Engineer, Backend Intern", Singapore,16-Nov-22,FALSE
TikTok,3,Its ok,#NAME?,#NAME?, Customer Service Specialist, Singapore,7-Nov-22,FALSE
TikTok,4,Culture,"Friendly people, hybrid work arrangement","Hot desking, no lockers, no fixed seats", Talent Sourcing Specialist, Singapore,14-Nov-22,TRUE
TikTok,4,No wlb,"Pay a lot, so-so benefits",No wlb and a lot of pressure, Software Engineer," Queenstown Estate, ",10-Nov-22,TRUE
TikTok,4,Lots of achievements but not sustainable,"Lots of autonomy to build something from ground up, and you get to work with different functions to achieve something together.",Aggressively growing and very fast paced. No clear progression for everyone, Partnerships Manager, Singapore,11-Oct-22,TRUE
TikTok,4,Good exp!,Was a pleasant experience in Trust and Safety,"Not bad overall, food catering could be better", Anonymous Intern, Singapore,3-Nov-22,TRUE
TikTok,4,Good,Good envirorment with nice people,Not promising for career development, Model Optimization Specialist, Singapore,11-Nov-22,TRUE
TikTok,5,Great Company with Competitive Salary & Benefits,"- Great Management
- Beautiful Office
- Excellent Benefits
- Salary higher than other companies",#NAME?, Advertising Audit Specialist, Singapore,11-Oct-22,FALSE
TikTok,5,Great place to work at,Great learning environment and people are really friendly,Language barrier may be an issue, Software Engineer(Internship), Singapore,29-Oct-22,FALSE
TikTok,4,Many brilliant people to learn from,Great team full of brilliant and approachable people. Work given is meaningful,With freedom comes lots of independence to learn and self-struggle, Mobile Engineer Intern, Singapore,17-Oct-22,FALSE
TikTok,5,Fun and Engaging,Had a lot of fun working. Did a lot of real work that eventually got deployed.,"Very Chinese based. If you do not know Mandarin, it may suck for you.", Front End Intern, Singapore,7-Oct-22,FALSE
TikTok,2,The place not for everyone,Compensation is good. Technologies are quite new. Colleagues are smart,Not collaborative teammates. Chinese is everywhere., Machine Learning Engineer, Singapore,20-Oct-22,FALSE
